Date,Open,High,Low,Close,Adj Close,Volume
2018-08-16,230.669998,233.289993,230.449997,233.000000,208.788513,2438300
2018-08-17,232.509995,233.720001,231.639999,233.380005,209.129028,2107200
2018-08-20,234.130005,235.979996,234.080002,235.779999,211.279648,2604900
2018-08-21,235.289993,239.529999,235.289993,238.649994,213.851440,2437300
2018-08-22,237.889999,239.669998,237.580002,239.339996,214.469696,1870900
2018-08-23,239.050003,239.279999,235.839996,236.339996,211.781448,2064700
2018-08-24,237.360001,237.800003,234.699997,235.110001,210.679291,1948100
2018-08-27,236.990005,243.649994,236.559998,242.600006,217.390991,4106900
2018-08-28,243.059998,245.080002,241.589996,242.369995,217.184830,2951000
2018-08-29,242.050003,242.789993,240.309998,241.399994,217.032028,1911700
2018-08-30,240.800003,241.119995,238.679993,239.399994,215.233902,1963700
2018-08-31,238.940002,239.350006,237.119995,237.809998,213.804382,1965500
2018-09-04,237.759995,238.119995,234.589996,237.660004,213.669556,2083500
2018-09-05,237.009995,239.449997,236.169998,237.559998,213.579666,2092000
2018-09-06,237.000000,238.630005,233.880005,234.520004,210.846527,2651400
2018-09-07,235.050003,235.639999,232.679993,233.910004,210.298096,1952900
2018-09-10,235.009995,235.500000,231.740005,231.910004,208.500000,1948100
2018-09-11,230.669998,231.649994,228.660004,230.210007,206.971619,2719400
2018-09-12,230.910004,231.990005,227.300003,228.149994,205.119537,3577700
2018-09-13,229.500000,229.850006,227.570007,228.330002,205.281387,3003600
2018-09-14,229.080002,230.550003,228.759995,229.240005,206.099487,2228300
2018-09-17,229.399994,230.160004,227.300003,227.889999,204.885803,1918800
2018-09-18,228.350006,229.399994,226.570007,228.889999,205.784851,2498100
2018-09-19,229.899994,236.279999,229.520004,235.580002,211.799545,3716500
2018-09-20,237.000000,238.509995,236.029999,237.399994,213.435822,2503000
2018-09-21,238.059998,238.520004,234.830002,235.339996,211.583755,3760300
2018-09-24,234.740005,235.740005,232.240005,232.899994,209.390045,2057000
2018-09-25,234.639999,234.639999,232.229996,232.500000,209.030396,2003200
2018-09-26,232.960007,233.000000,228.240005,228.880005,205.775864,2372700
2018-09-27,228.770004,229.850006,227.520004,227.740005,204.750946,2451500
2018-09-28,225.750000,227.399994,223.800003,224.240005,201.604248,3097800
2018-10-01,226.220001,227.589996,225.000000,225.330002,202.584198,2451300
2018-10-02,225.279999,226.330002,223.970001,226.070007,203.249512,2272700
2018-10-03,227.750000,229.770004,226.580002,227.779999,204.786865,2573900
2018-10-04,229.259995,231.399994,225.389999,227.479996,204.517166,2903600
2018-10-05,228.000000,228.410004,224.210007,225.710007,202.925888,1722400
2018-10-08,224.259995,226.919998,222.500000,225.350006,202.602219,2522900
2018-10-09,224.990005,225.119995,222.529999,222.910004,200.408493,1862900
2018-10-10,223.240005,223.639999,214.559998,214.889999,193.198090,3955500
2018-10-11,214.199997,216.029999,210.949997,212.970001,191.471878,6217400
2018-10-12,217.000000,217.979996,211.460007,213.869995,192.281036,4161300
2018-10-15,214.449997,217.139999,213.050003,215.220001,193.494751,3333800
2018-10-16,219.350006,222.000000,216.300003,221.699997,199.320618,5924200
2018-10-17,220.529999,228.899994,220.050003,228.279999,205.236435,4953700
2018-10-18,227.500000,228.729996,223.860001,224.949997,202.242538,2995400
2018-10-19,225.259995,228.300003,224.190002,226.960007,204.049652,2759100
2018-10-22,226.929993,228.869995,221.520004,221.600006,199.230713,2736800
2018-10-23,216.589996,219.520004,214.320007,218.559998,196.497604,3318200
2018-10-24,218.139999,218.929993,208.399994,209.179993,188.064423,4152700
2018-10-25,211.270004,215.690002,210.339996,214.009995,192.406891,3179700
2018-10-26,210.729996,214.800003,209.529999,212.360001,190.923447,3557900
2018-10-29,214.149994,218.210007,212.050003,214.490005,192.838440,3278200
2018-10-30,215.990005,220.350006,215.039993,219.279999,197.144928,3897400
2018-10-31,221.889999,229.000000,221.399994,225.369995,202.620163,4369600
2018-11-01,225.759995,228.880005,225.470001,226.970001,204.058685,2557600
2018-11-02,230.000000,231.690002,226.289993,229.690002,206.504120,3699000
2018-11-05,228.320007,231.100006,226.949997,228.720001,205.631989,2565200
2018-11-06,228.190002,229.520004,227.050003,228.199997,205.164490,2275600
2018-11-07,230.050003,232.800003,226.899994,231.279999,207.933594,3514300
2018-11-08,231.000000,234.059998,230.600006,231.649994,208.266235,2404800
2018-11-09,231.690002,231.690002,222.300003,222.649994,200.174759,3721700
2018-11-12,222.000000,222.309998,205.130005,206.050003,185.250443,11019400
2018-11-13,204.399994,209.589996,202.330002,205.050003,184.351349,6984800
2018-11-14,206.240005,207.339996,198.440002,202.490005,182.049789,5742500
2018-11-15,201.800003,204.500000,199.320007,203.740005,183.173615,4260000
2018-11-16,202.929993,204.740005,200.350006,202.119995,181.717102,2829600
2018-11-19,201.830002,202.300003,197.350006,198.220001,178.210770,3419100
2018-11-20,195.100006,195.889999,190.350006,191.339996,172.025299,5513800
2018-11-21,192.089996,195.240005,191.190002,192.600006,173.158142,4111700
2018-11-23,191.610001,191.869995,188.940002,189.100006,170.011414,1862600
2018-11-26,191.169998,195.229996,190.690002,194.339996,174.722458,3143300
2018-11-27,193.399994,194.619995,191.559998,193.649994,174.102081,2345400
2018-11-28,194.839996,198.449997,192.229996,198.350006,178.327682,3762900
2018-11-29,196.020004,197.449997,193.160004,194.850006,175.890411,2665700
2018-11-30,190.570007,191.449997,188.119995,190.690002,172.135178,6220000
2018-12-03,194.000000,195.660004,191.619995,191.630005,172.983734,4017000
2018-12-04,190.690002,191.110001,183.630005,184.309998,166.375992,5797500
2018-12-06,181.330002,184.880005,180.149994,184.089996,166.177383,5275500
2018-12-07,183.850006,186.250000,179.000000,179.669998,162.187424,3921200
2018-12-10,178.600006,179.839996,174.679993,178.830002,161.429245,4528300
2018-12-11,182.149994,184.429993,175.449997,176.800003,159.596756,4713900
2018-12-12,178.500000,180.000000,176.479996,176.699997,159.506439,3677300
2018-12-13,177.830002,178.690002,175.119995,175.919998,158.802368,4008600
2018-12-14,174.339996,176.259995,172.369995,172.770004,155.958893,5078300
2018-12-17,169.399994,171.429993,166.529999,168.009995,151.661987,8395800
2018-12-18,169.779999,173.020004,169.320007,171.500000,154.812439,5150800
2018-12-19,171.589996,174.850006,167.600006,169.250000,152.781342,5316100
2018-12-20,168.389999,171.649994,167.160004,168.410004,152.023102,6488200
2018-12-21,168.250000,169.630005,159.419998,160.050003,144.476563,8960000
2018-12-24,159.000000,160.000000,154.309998,156.350006,141.136597,3783500
2018-12-26,157.000000,163.110001,151.699997,162.929993,147.076340,7054700
2018-12-27,160.119995,165.410004,159.020004,165.410004,149.315018,4973000
2018-12-28,165.639999,165.949997,162.020004,163.029999,147.166580,4110500
2018-12-31,163.779999,167.119995,163.779999,167.050003,150.795456,4550000
2019-01-02,164.330002,172.250000,163.350006,172.029999,155.290878,3999400
2019-01-03,170.660004,171.770004,168.289993,169.509995,153.016068,4060200
2019-01-04,172.990005,176.000000,171.100006,175.050003,158.017029,3788300
2019-01-07,175.229996,177.830002,172.270004,176.020004,158.892670,3152100
2019-01-08,177.779999,178.100006,172.899994,175.369995,158.305878,2692700
2019-01-09,176.100006,177.690002,174.910004,176.470001,159.298843,3321400
2019-01-10,175.660004,178.070007,175.500000,176.000000,158.874573,2808700
2019-01-11,175.100006,177.039993,172.419998,176.929993,159.714066,3182700
2019-01-14,174.520004,179.539993,174.100006,178.720001,161.329910,3361700
2019-01-15,178.320007,179.990005,176.399994,179.910004,162.404129,2911800
2019-01-16,187.000000,198.149994,185.600006,197.080002,177.903397,15194200
2019-01-17,195.949997,199.800003,192.830002,199.089996,179.717850,8177000
2019-01-18,200.380005,203.000000,196.910004,202.539993,182.832108,5650900
2019-01-22,200.500000,201.470001,195.919998,197.679993,178.444992,4648500
2019-01-23,197.550003,198.089996,194.529999,196.899994,177.740906,3410700
2019-01-24,196.220001,199.679993,195.759995,197.800003,178.553360,2631800
2019-01-25,199.830002,201.190002,199.419998,200.740005,181.207275,3275000
2019-01-28,197.990005,200.070007,197.100006,199.720001,180.286530,2369600
2019-01-29,199.000000,201.970001,197.869995,200.500000,180.990616,2694100
2019-01-30,200.899994,203.289993,199.649994,202.479996,182.777954,2773300
2019-01-31,200.100006,202.350006,196.949997,198.009995,178.742905,5604500
2019-02-01,198.000000,199.639999,196.539993,196.539993,177.415955,3174200
2019-02-04,195.800003,197.759995,194.789993,197.720001,178.481125,2400200
2019-02-05,198.119995,199.330002,196.860001,198.009995,178.742905,2601000
2019-02-06,197.179993,199.059998,195.830002,196.619995,177.488159,2063100
2019-02-07,195.279999,195.880005,191.050003,193.070007,174.283615,2948800
2019-02-08,191.720001,192.619995,188.220001,191.669998,173.019836,2757500
2019-02-11,192.880005,193.320007,191.070007,191.330002,172.712906,2056500
2019-02-12,193.050003,195.649994,193.000000,194.490005,175.565445,2392900
2019-02-13,195.919998,198.779999,194.600006,194.690002,175.745956,2757300
2019-02-14,192.210007,194.130005,189.440002,192.529999,173.796188,2865000
2019-02-15,193.210007,198.889999,193.100006,198.500000,179.185211,3065400
2019-02-19,196.660004,199.059998,195.610001,198.669998,179.338715,2558200
2019-02-20,198.729996,199.300003,197.509995,198.600006,179.275528,2266000
2019-02-21,198.970001,199.449997,195.050003,196.360001,177.253479,2785900
2019-02-22,196.600006,197.750000,195.199997,196.000000,176.928497,2626600
2019-02-25,198.000000,201.500000,197.710007,198.649994,179.320663,3032200
2019-02-26,198.470001,200.559998,196.550003,198.899994,179.546326,2499800
2019-02-27,198.500000,199.889999,197.119995,198.100006,179.546341,1804200
2019-02-28,198.039993,198.399994,196.009995,196.699997,178.277420,2964300
2019-03-01,198.750000,201.440002,197.429993,198.199997,179.636932,2580500
2019-03-04,198.809998,200.830002,194.149994,195.979996,177.624863,2683600
2019-03-05,195.850006,196.179993,193.000000,196.000000,177.642990,2338600
2019-03-06,195.899994,197.559998,194.529999,194.740005,176.501053,2247500
2019-03-07,193.130005,193.449997,190.080002,192.770004,174.715546,3567800
2019-03-08,190.399994,195.770004,189.710007,195.240005,176.954208,3162700
2019-03-11,197.229996,198.970001,195.729996,195.970001,177.615799,2669000
2019-03-12,196.000000,197.399994,195.690002,196.630005,178.214020,1977400
2019-03-13,197.750000,198.929993,196.520004,197.250000,178.775925,1904500
2019-03-14,197.320007,198.500000,196.699997,197.470001,178.975311,1482300
2019-03-15,197.160004,198.850006,196.850006,198.259995,179.691330,2985200
2019-03-18,199.179993,203.850006,198.919998,202.470001,183.507004,3354900
2019-03-19,204.880005,206.449997,200.779999,201.119995,182.283478,3284900
2019-03-20,200.330002,200.330002,193.970001,194.320007,176.120361,5033500
2019-03-21,192.899994,195.550003,191.750000,194.580002,176.356003,4031500
2019-03-22,192.669998,193.710007,187.779999,188.960007,171.262390,5703100
2019-03-25,189.330002,191.449997,186.500000,188.509995,170.854523,3751000
2019-03-26,190.029999,192.410004,188.690002,190.690002,172.830307,2910100
2019-03-27,190.600006,191.610001,188.740005,190.029999,172.232147,2343800
2019-03-28,190.740005,191.910004,189.289993,191.179993,173.274445,2343400
2019-03-29,192.679993,193.110001,191.139999,191.990005,174.008606,2632800
2019-04-01,194.000000,198.089996,193.610001,196.740005,178.313690,3562600
2019-04-02,196.240005,197.759995,195.399994,197.500000,179.002502,2247000
2019-04-03,199.250000,201.089996,198.539993,200.860001,182.047791,3227900
2019-04-04,200.800003,204.289993,200.500000,202.229996,183.289551,2582300
2019-04-05,203.380005,205.500000,202.059998,202.380005,183.425476,2447100
2019-04-08,202.789993,203.630005,201.179993,202.539993,183.570480,1891500
2019-04-09,201.229996,201.589996,198.860001,200.619995,181.830307,2400900
2019-04-10,201.800003,203.169998,200.270004,202.979996,183.969269,1907100
2019-04-11,204.229996,205.449997,201.570007,202.830002,183.833298,2802100
2019-04-12,207.000000,209.970001,206.369995,207.839996,188.374100,5096600
2019-04-15,204.110001,205.740005,199.699997,199.910004,181.186813,6617200
2019-04-16,199.619995,202.940002,199.240005,201.839996,182.936020,4852600
2019-04-17,201.960007,208.500000,201.779999,207.899994,188.428467,4195300
2019-04-18,207.089996,207.860001,205.149994,205.910004,186.624847,2874300
2019-04-22,205.119995,205.589996,204.139999,204.600006,185.437546,1591400
2019-04-23,204.250000,205.190002,202.740005,204.139999,185.020615,2120900
2019-04-24,203.000000,203.520004,199.729996,200.539993,181.757797,4606100
2019-04-25,199.699997,202.559998,199.100006,201.399994,182.537262,2075300
2019-04-26,201.729996,203.119995,200.320007,203.080002,184.059906,1543100
2019-04-29,203.500000,208.000000,203.270004,206.919998,187.540268,2997000
2019-04-30,206.940002,207.990005,204.149994,205.919998,186.633896,1833000
2019-05-01,206.399994,208.410004,204.029999,204.729996,185.555374,1981800
2019-05-02,204.429993,206.220001,203.119995,204.990005,185.791046,1514700
2019-05-03,206.009995,208.750000,205.669998,207.520004,188.084061,1897600
2019-05-06,202.800003,206.979996,201.710007,206.429993,187.096146,1927800
2019-05-07,203.339996,204.000000,201.009995,202.630005,183.652054,2839500
2019-05-08,201.399994,203.199997,200.800003,200.949997,182.129410,1817600
2019-05-09,199.509995,202.220001,197.910004,201.630005,182.745728,2333400
2019-05-10,200.979996,202.100006,198.990005,202.050003,183.126358,2089400
2019-05-13,197.899994,197.899994,194.000000,194.970001,176.709457,3605600
2019-05-14,194.990005,198.130005,194.899994,196.279999,177.896774,2463300
2019-05-15,194.639999,197.589996,193.419998,196.399994,178.005524,2271100
2019-05-16,196.630005,200.000000,196.619995,199.139999,180.488937,2008100
2019-05-17,196.300003,199.089996,196.300003,197.429993,178.939041,1928300
2019-05-20,197.089996,197.779999,195.570007,197.240005,178.766876,2483400
2019-05-21,198.660004,199.320007,198.000000,199.110001,180.461716,2327600
2019-05-22,197.440002,198.479996,195.460007,195.520004,177.207993,2427200
2019-05-23,193.000000,193.000000,189.559998,191.970001,173.990448,3184100
2019-05-24,192.889999,194.070007,191.679993,193.000000,174.923981,1637200
2019-05-28,192.000000,193.309998,189.389999,189.440002,171.697403,3040000
2019-05-29,187.740005,188.649994,184.919998,188.050003,171.205795,2815800
2019-05-30,188.089996,189.369995,186.009995,187.369995,170.586685,1919300
2019-05-31,184.770004,184.889999,182.309998,182.490005,166.143799,2640100
2019-06-03,181.699997,183.490005,180.729996,183.190002,166.781113,2857800
2019-06-04,186.179993,189.990005,185.710007,189.880005,172.871826,2420800
2019-06-05,190.100006,190.160004,187.009995,188.440002,171.560852,1967800
2019-06-06,188.059998,190.740005,187.309998,189.809998,172.808136,1653500
2019-06-07,189.880005,190.610001,188.520004,189.809998,172.808136,1838600
2019-06-10,191.399994,197.000000,191.399994,194.119995,176.732056,2372000
2019-06-11,195.300003,196.119995,193.509995,194.729996,177.287430,1632200
2019-06-12,193.610001,194.050003,189.830002,190.220001,173.181396,2059400
2019-06-13,190.410004,192.250000,190.070007,191.449997,174.301178,1411400
2019-06-14,191.289993,192.169998,189.309998,191.660004,174.492401,1403900
2019-06-17,192.020004,193.229996,190.740005,190.830002,173.736771,1155600
2019-06-18,190.669998,197.130005,190.669998,194.979996,177.515030,2363000
2019-06-19,195.350006,197.610001,194.789993,195.639999,178.115906,2196800
2019-06-20,197.500000,198.190002,193.610001,195.699997,178.170532,2749300
2019-06-21,195.339996,198.339996,193.970001,195.940002,178.389069,3365500
2019-06-24,196.529999,199.350006,196.029999,197.490005,179.800232,2069800
2019-06-25,197.500000,197.520004,194.009995,196.059998,178.498306,1828300
2019-06-26,196.500000,197.869995,196.119995,197.009995,179.363220,1649900
2019-06-27,197.570007,199.610001,196.759995,199.320007,181.466309,2239200
2019-06-28,203.500000,205.839996,202.940002,204.600006,186.273361,4854900
2019-07-01,208.000000,209.850006,205.740005,206.860001,188.330887,2465700
2019-07-02,205.399994,206.309998,204.160004,205.979996,187.529709,1621400
2019-07-03,207.300003,207.399994,205.229996,206.039993,187.584351,978800
2019-07-05,206.860001,208.759995,206.199997,207.899994,189.277756,1511400
2019-07-08,206.360001,207.250000,204.710007,205.750000,187.320343,1853900
2019-07-09,203.750000,207.940002,203.539993,207.770004,189.159409,1812100
2019-07-10,207.179993,208.990005,205.649994,205.970001,187.520615,1779800
2019-07-11,206.199997,212.589996,206.000000,211.350006,192.418732,3691600
2019-07-12,212.000000,214.190002,210.789993,213.940002,194.776733,2626000
2019-07-15,214.110001,214.600006,209.789993,211.580002,192.628082,2600200
2019-07-16,214.800003,217.330002,212.550003,215.520004,196.215225,5283700
2019-07-17,213.830002,215.779999,213.160004,213.300003,194.194046,2583500
2019-07-18,212.710007,215.830002,211.750000,214.520004,195.304749,2858100
2019-07-19,214.020004,215.770004,213.350006,213.520004,194.394348,1822300
2019-07-22,213.399994,214.860001,212.309998,214.000000,194.831360,1907100
2019-07-23,214.949997,220.000000,214.949997,219.429993,199.774948,3330600
2019-07-24,219.250000,222.089996,218.630005,222.029999,202.142059,3180000
2019-07-25,221.770004,221.770004,218.229996,219.979996,200.275696,2776700
2019-07-26,220.449997,222.240005,220.369995,222.139999,202.242218,2304500
2019-07-29,221.000000,222.130005,220.199997,220.320007,200.585281,1372800
2019-07-30,218.490005,221.990005,217.330002,221.399994,201.568481,1644600
2019-07-31,221.240005,221.979996,219.009995,220.130005,200.412277,1991100
2019-08-01,219.350006,219.949997,210.759995,211.600006,192.646301,3070100
2019-08-02,211.580002,211.580002,205.309998,209.369995,190.616043,2503000
2019-08-05,205.820007,205.820007,199.580002,201.679993,183.614883,2794200
2019-08-06,203.559998,206.070007,200.889999,206.009995,187.557022,2349400
2019-08-07,201.110001,205.960007,199.050003,205.740005,187.311218,2454200
2019-08-08,207.169998,207.800003,203.539993,207.000000,188.458344,2342200
2019-08-09,205.619995,208.300003,203.860001,206.899994,188.367310,1790100
2019-08-12,203.279999,204.149994,200.479996,201.520004,183.469223,1479300
2019-08-13,201.509995,206.600006,200.229996,204.110001,185.827255,2115900
2019-08-14,199.800003,199.910004,195.059998,195.559998,178.043060,3025100
2019-08-15,195.910004,196.970001,193.710007,196.179993,178.607529,1981900
2019-08-16,197.029999,200.669998,197.000000,199.419998,181.557312,1878700
2019-08-19,203.809998,204.449997,201.820007,202.199997,184.088318,1646100
2019-08-20,200.210007,201.990005,199.699997,199.979996,182.067154,1545600
2019-08-21,202.740005,203.020004,200.169998,200.679993,182.704468,1160800
2019-08-22,202.279999,203.449997,200.910004,202.419998,184.288589,1275900
2019-08-23,200.809998,201.880005,195.190002,196.199997,178.625763,2200500
2019-08-26,198.270004,199.710007,198.000000,199.649994,181.766739,1441900
2019-08-27,200.330002,200.860001,196.500000,198.070007,180.328262,1513300
2019-08-28,196.570007,201.470001,196.250000,200.419998,182.467758,1437800
2019-08-29,201.360001,204.369995,201.360001,203.440002,186.379684,1816800
2019-08-30,204.850006,205.210007,203.009995,203.910004,186.810287,1529600
2019-09-03,201.100006,201.610001,196.580002,198.970001,182.284546,2633600
2019-09-04,201.490005,202.100006,200.050003,201.729996,184.813080,1720600
2019-09-05,205.270004,208.929993,205.039993,207.050003,189.686981,2237900
2019-09-06,207.059998,208.250000,205.570007,207.210007,189.833542,1438800
2019-09-09,209.220001,213.880005,208.440002,211.979996,194.203522,2734500
2019-09-10,213.500000,217.089996,213.220001,215.630005,197.547455,2615800
2019-09-11,215.210007,216.850006,213.360001,216.800003,198.619308,1886300
2019-09-12,216.380005,220.759995,215.149994,218.740005,200.396652,2913800
2019-09-13,220.350006,221.500000,219.199997,219.899994,201.459335,2722400
2019-09-16,217.820007,219.330002,216.320007,217.220001,199.004074,2205500
2019-09-17,215.800003,216.139999,212.539993,215.910004,197.804001,2429100
2019-09-18,214.830002,217.889999,213.300003,217.080002,198.875839,2474900
2019-09-19,217.580002,217.929993,215.059998,215.229996,197.180984,1596200
2019-09-20,214.660004,216.679993,213.630005,213.740005,195.815933,5458900
2019-09-23,212.850006,214.110001,211.559998,213.460007,195.559402,1485500
2019-09-24,214.039993,214.199997,206.800003,207.750000,190.328232,2837600
2019-09-25,207.960007,211.089996,207.449997,210.029999,192.417053,1593400
2019-09-26,209.050003,209.970001,208.110001,208.220001,190.758865,1685500
2019-09-27,209.850006,210.550003,208.089996,208.970001,191.445938,1530900
2019-09-30,209.710007,209.710007,206.830002,207.229996,189.851837,1794500
2019-10-01,207.009995,209.380005,202.610001,202.690002,185.692551,3156200
2019-10-02,201.690002,201.880005,197.600006,198.250000,181.624893,3386800
2019-10-03,197.610001,198.369995,193.990005,197.240005,180.699600,2914500
2019-10-04,196.990005,201.229996,196.039993,200.800003,183.961075,3021100
2019-10-07,200.789993,202.529999,199.470001,200.399994,183.594589,2202200
2019-10-08,197.600006,198.949997,195.919998,197.369995,180.818710,2654900
2019-10-09,198.190002,198.979996,196.679993,196.850006,180.342316,2443500
2019-10-10,197.589996,201.320007,197.539993,199.869995,183.109085,2108000
2019-10-11,203.720001,207.289993,203.720001,204.679993,187.515671,3334300
2019-10-14,203.830002,206.169998,202.919998,205.820007,188.560074,2286100
2019-10-15,202.000000,208.240005,198.610001,206.460007,189.146423,8241900
2019-10-16,206.169998,208.619995,206.100006,207.419998,190.025925,3405800
2019-10-17,208.289993,208.929993,204.389999,206.460007,189.146423,2876500
2019-10-18,204.990005,208.059998,204.990005,206.520004,189.201385,2207000
2019-10-21,208.669998,210.860001,207.679993,209.250000,191.702423,1934900
2019-10-22,209.589996,211.649994,208.309998,209.600006,192.023102,1868000
2019-10-23,209.220001,212.020004,209.000000,211.320007,193.598877,1574500
2019-10-24,211.610001,213.149994,209.779999,211.050003,193.351517,1266500
2019-10-25,210.179993,215.419998,210.179993,214.229996,196.264832,2602100
2019-10-28,216.320007,218.919998,215.690002,217.750000,199.489670,2707800
2019-10-29,217.220001,219.279999,216.449997,217.639999,199.388870,2030800
2019-10-30,217.020004,217.050003,213.809998,215.809998,197.712311,1584900
2019-10-31,215.149994,215.360001,211.320007,213.380005,195.486099,1876200
2019-11-01,215.259995,217.889999,214.750000,217.389999,199.159851,2112300
2019-11-04,219.699997,220.690002,218.570007,219.869995,201.431870,2538100
2019-11-05,220.800003,221.779999,218.470001,218.639999,200.305008,2525100
2019-11-06,218.009995,219.070007,216.550003,218.419998,200.103470,1863000
2019-11-07,220.770004,224.770004,220.410004,223.289993,204.565063,3748600
2019-11-08,223.000000,223.229996,221.100006,222.910004,204.216919,1610800
2019-11-11,220.899994,221.410004,218.520004,219.029999,200.662308,2754500
2019-11-12,218.559998,221.110001,217.929993,220.410004,201.926590,1891600
2019-11-13,218.389999,219.839996,217.009995,219.320007,200.927994,1756000
2019-11-14,218.789993,220.470001,218.029999,219.429993,201.028793,1483100
2019-11-15,220.000000,221.089996,219.039993,220.250000,201.780014,1693100
2019-11-18,219.729996,219.949997,218.039993,219.729996,201.303604,1603400
2019-11-19,220.559998,220.679993,218.309998,220.039993,201.587631,1817100
2019-11-20,218.360001,219.470001,216.399994,217.910004,199.636230,2177700
2019-11-21,218.600006,219.320007,216.820007,218.229996,199.929382,1677700
2019-11-22,218.000000,220.710007,218.000000,220.279999,201.807480,1529100
2019-11-25,220.889999,223.949997,220.889999,222.750000,204.070343,2181800
2019-11-26,222.679993,222.759995,221.110001,222.449997,203.795502,1926300
2019-11-27,223.449997,224.279999,221.860001,222.949997,204.253586,1614600
2019-11-29,220.880005,222.000000,220.410004,221.350006,203.931137,770400
2019-12-02,220.970001,221.800003,217.080002,217.639999,200.513077,2118500
2019-12-03,215.429993,215.429993,210.000000,212.240005,195.538055,3207100
2019-12-04,213.539993,216.990005,212.380005,215.940002,198.946838,1583600
2019-12-05,217.149994,217.630005,215.419998,217.139999,200.052444,1329300
2019-12-06,219.949997,225.399994,218.820007,224.610001,206.934586,4229400
2019-12-09,224.610001,224.649994,221.770004,221.809998,204.354904,2134600
2019-12-10,221.669998,222.880005,220.550003,221.880005,204.419434,1854100
2019-12-11,222.250000,222.850006,220.839996,221.190002,203.783707,1778600
2019-12-12,221.910004,226.779999,220.600006,226.050003,208.261261,2974300
2019-12-13,226.720001,227.990005,223.699997,225.000000,207.293884,1908200
2019-12-16,228.500000,230.699997,227.869995,228.039993,210.094635,3218400
2019-12-17,230.000000,232.070007,228.800003,231.149994,212.959930,3590000
2019-12-18,231.970001,232.199997,229.940002,230.449997,212.315033,2280800
2019-12-19,230.949997,231.389999,228.960007,229.940002,211.845169,2418100
2019-12-20,230.960007,231.289993,228.619995,228.929993,210.914612,3715500
2019-12-23,229.660004,230.479996,228.410004,229.089996,211.062057,1670400
2019-12-24,228.979996,229.949997,228.369995,229.910004,211.817520,467700
2019-12-26,230.259995,232.199997,229.990005,231.210007,213.015228,1704000
2019-12-27,231.809998,232.210007,230.470001,230.660004,212.508499,1343900
2019-12-30,231.679993,231.679993,229.500000,229.800003,211.716156,1494500
2019-12-31,229.710007,229.970001,228.669998,229.929993,211.835953,1447200
2020-01-02,231.000000,234.639999,230.160004,234.320007,215.880463,3736300
2020-01-03,231.600006,232.610001,230.300003,231.580002,213.356094,2274500
2020-01-06,229.929993,234.020004,229.490005,233.949997,215.539597,3329300
2020-01-07,235.000000,237.770004,234.759995,235.490005,216.958420,5255200
